id,numero,sexo,total_electores,cantidad_votantes,dni_presidente,dni_suplente,circuito_id,municipio_id,departamento_id,esta_cargada,esta_incorporada,escuela_id,cantidad_sobres,asignacion1,asignacion2,carga1,carga2,ruta_imagen,cantidad_votantes2,cantidad_sobres2,cantidad_votantes3,cantidad_sobres3,fh_ruta,h_asig1,h_asig2,bue
237,1478,,302,237,0,0,50,65,6,X,X,33,237,22,20,t,t,aceptados/1478.jpg,237,237,237,237,17/11/2021 09:47:37,2021/11/17 09:47:45,2021/11/17 09:47:58,
118,1324,,219,125,0,0,38,32,4,X,X,15,125,18,25,t,t,aceptados/1324.jpg,125,125,125,125,17/11/2021 08:57:54,2021/11/17 08:58:42,2021/11/17 08:59:33,
226,1450,,350,270,0,0,47,28,6,X,X,31,270,22,25,t,t,aceptados/1450.jpg,270,270,270,270,17/11/2021 09:26:50,2021/11/17 09:26:52,2021/11/17 09:26:50,
176,1382,,351,259,0,0,41,12,5,X,X,22,259,24,25,t,t,aceptados/1382.jpg,259,259,259,259,17/11/2021 09:03:31,2021/11/17 09:04:36,2021/11/17 09:04:39,
229,1470,,350,284,0,0,49,28,6,X,X,32,284,22,25,t,t,aceptados/1470.jpg,284,284,284,284,17/11/2021 09:33:04,2021/11/17 09:33:05,2021/11/17 09:33:08,
329,1596,,350,260,0,0,58,63,7,X,X,44,260,21,25,t,t,aceptados/1596.jpg,260,260,260,260,17/11/2021 09:47:47,2021/11/17 09:48:03,2021/11/17 09:48:11,
209,1433,,350,273,0,0,47,28,6,X,X,29,273,18,25,t,t,aceptados/1433.jpg,273,273,273,273,17/11/2021 09:34:04,2021/11/17 09:34:05,2021/11/17 09:34:31,
249,1509,,349,255,0,0,53,60,7,X,X,35,255,43,42,t,t,aceptados/1509.jpg,255,255,255,255,17/11/2021 18:36:51,2021/11/17 18:37:30,2021/11/17 18:37:06,
358,1625,,350,259,0,0,58,63,7,X,X,47,259,22,25,t,t,aceptados/1625.jpg,259,259,259,259,17/11/2021 09:54:27,2021/11/17 09:54:27,2021/11/17 09:54:30,
8,1094,,350,256,0,0,26,69,2,X,X,1,256,25,21,t,t,aceptados/1094.jpg,256,256,256,256,17/11/2021 11:18:33,2021/11/17 11:19:38,2021/11/17 11:19:48,
313,1580,,350,266,0,0,58,63,7,X,X,42,266,21,21,t,t,aceptados/1580.jpg,266,266,266,266,17/11/2021 10:14:13,2021/11/17 10:15:33,2021/11/17 10:22:13,
552,1928,,351,249,0,0,77,49,10,X,X,72,249,25,35,t,t,aceptados/1928.jpg,249,249,249,249,17/11/2021 12:17:45,2021/11/17 12:17:50,2021/11/17 12:18:09,
258,1518,,349,261,0,0,53,60,7,X,X,35,261,43,21,t,t,aceptados/1518.jpg,261,261,261,261,17/11/2021 18:41:01,2021/11/17 18:41:05,2021/11/17 18:41:02,
626,2230,,234,175,0,0,111,43,15,X,X,84,175,43,42,t,t,aceptados/2230.jpg,175,175,175,175,17/11/2021 19:22:50,2021/11/17 19:24:33,2021/11/17 19:23:29,
262,1522,,349,280,0,0,53,60,7,X,X,36,280,22,21,t,t,aceptados/1522.jpg,280,280,280,280,17/11/2021 18:42:07,2021/11/17 18:46:16,2021/11/17 18:44:19,
303,1563,,115,76,0,0,55,60,7,X,X,41,76,22,21,t,t,aceptados/1563.jpg,76,76,76,76,17/11/2021 19:03:16,2021/11/17 19:03:33,2021/11/17 19:03:25,
252,1512,,349,257,0,0,53,60,7,X,X,35,257,22,31,t,t,aceptados/1512.jpg,257,257,257,257,17/11/2021 18:44:11,2021/11/17 18:47:32,2021/11/17 18:45:31,
204,1428,,354,291,0,0,47,28,6,X,X,28,291,24,25,t,t,aceptados/1428.jpg,291,291,291,291,17/11/2021 09:12:02,2021/11/17 09:12:03,2021/11/17 09:12:26,
174,1380,,350,261,0,0,41,12,5,X,X,22,261,22,20,t,t,aceptados/1380.jpg,261,261,261,261,17/11/2021 09:01:50,2021/11/17 09:02:11,2021/11/17 09:02:24,
171,1377,,350,256,0,0,41,12,5,X,X,22,256,21,20,t,t,aceptados/1377.jpg,256,256,256,256,17/11/2021 08:57:43,2021/11/17 08:58:28,2021/11/17 08:58:44,
116,1322,,215,132,0,0,37,32,4,X,X,14,132,21,20,t,t,aceptados/1322.jpg,132,132,132,132,17/11/2021 08:58:02,2021/11/17 08:58:50,2021/11/17 08:59:48,
135,1341,,350,268,0,0,40,12,5,X,X,18,268,24,20,t,t,aceptados/1341.jpg,268,268,268,268,17/11/2021 08:58:43,2021/11/17 08:59:12,2021/11/17 09:00:28,
177,1383,,352,267,0,0,41,12,5,X,X,22,267,22,25,t,t,aceptados/1383.jpg,267,267,267,267,17/11/2021 09:02:07,2021/11/17 09:02:35,2021/11/17 09:03:02,
165,1371,,350,266,0,0,40,12,5,X,X,21,266,18,25,t,t,aceptados/1371.jpg,266,266,266,266,17/11/2021 09:02:34,2021/11/17 09:03:43,2021/11/17 09:03:32,
326,1593,,351,258,0,0,58,63,7,X,X,44,258,21,25,t,t,aceptados/1593.jpg,258,258,258,258,17/11/2021 09:48:16,2021/11/17 09:48:31,2021/11/17 09:49:01,
167,1373,,189,162,0,0,40,12,5,X,X,21,162,18,25,t,t,aceptados/1373.jpg,162,162,162,162,17/11/2021 09:04:10,2021/11/17 09:06:16,2021/11/17 09:07:22,
163,1369,,350,256,0,0,40,12,5,X,X,21,256,21,25,t,t,aceptados/1369.jpg,256,256,256,256,17/11/2021 08:57:17,2021/11/17 08:57:36,2021/11/17 08:57:49,
52,1252,,348,272,0,0,33,32,4,X,X,6,272,2,32,t,t,aceptados/1252.jpg,272,272,272,272,16/11/2021 20:33:18,2021/11/16 20:33:20,2021/11/16 20:40:12,
339,1606,,352,236,0,0,58,63,7,X,X,45,236,22,32,t,t,aceptados/1606.jpg,236,236,236,236,17/11/2021 10:12:49,2021/11/17 10:13:44,2021/11/17 10:20:09,
172,1378,,349,273,0,0,41,12,5,X,X,22,273,21,25,t,t,aceptados/1378.jpg,273,273,273,273,17/11/2021 09:30:15,2021/11/17 09:30:16,2021/11/17 09:30:35,
320,1587,,349,257,0,0,58,63,7,X,X,43,257,24,25,t,t,aceptados/1587.jpg,257,257,257,257,17/11/2021 09:47:11,2021/11/17 09:47:15,2021/11/17 09:47:25,
233,1474,,350,294,0,0,50,65,6,X,X,33,294,18,25,t,t,aceptados/1474.jpg,294,294,294,294,17/11/2021 09:27:40,2021/11/17 09:27:40,2021/11/17 09:27:44,
272,1532,,348,259,0,0,53,60,7,X,X,37,259,22,21,t,t,aceptados/1532.jpg,259,259,259,259,17/11/2021 19:04:03,2021/11/17 19:04:20,2021/11/17 19:04:08,
294,1554,,350,268,0,0,53,60,7,X,X,39,268,43,21,t,t,aceptados/1554.jpg,268,268,268,268,17/11/2021 18:44:05,2021/11/17 18:47:25,2021/11/17 18:45:26,
614,2203,,350,296,0,0,108,43,15,X,X,83,296,43,21,t,t,aceptados/2203.jpg,296,296,296,296,17/11/2021 19:22:15,2021/11/17 19:23:52,2021/11/17 19:22:55,
344,1611,,349,251,0,0,58,63,7,X,X,45,251,22,20,t,t,aceptados/1611.jpg,251,251,251,251,17/11/2021 09:50:42,2021/11/17 09:50:42,2021/11/17 09:50:42,
319,1586,,350,260,0,0,58,63,7,X,X,43,260,22,32,t,t,aceptados/1586.jpg,260,260,260,260,17/11/2021 10:13:18,2021/11/17 10:14:22,2021/11/17 10:20:51,
288,1548,,350,264,0,0,53,60,7,X,X,39,264,43,21,t,t,aceptados/1548.jpg,264,264,264,264,17/11/2021 18:47:42,2021/11/17 18:49:14,2021/11/17 18:47:45,
558,1934,,245,168,0,0,80,48,10,X,X,75,168,18,22,t,t,aceptados/1934.jpg,168,168,168,168,17/11/2021 12:07:13,2021/11/17 12:07:14,2021/11/17 12:07:17,
381,1648,,349,256,0,0,58,63,7,X,X,49,256,22,22,t,t,aceptados/1648.jpg,256,256,256,256,17/11/2021 10:14:55,2021/11/17 10:16:45,2021/11/17 10:22:56,
407,1674,,348,248,0,0,62,39,8,X,X,54,248,18,17,t,t,aceptados/1674.jpg,248,248,248,248,17/11/2021 11:00:46,2021/11/17 11:01:21,2021/11/17 11:03:16,
278,1538,,350,269,0,0,53,60,7,X,X,38,269,22,31,t,t,aceptados/1538.jpg,269,269,269,269,17/11/2021 18:41:56,2021/11/17 18:45:42,2021/11/17 18:43:29,
299,1559,,350,238,0,0,54,60,7,X,X,40,238,43,42,t,t,aceptados/1559.jpg,238,238,238,238,17/11/2021 18:57:29,2021/11/17 18:59:48,2021/11/17 18:58:04,
302,1562,,194,145,0,0,54,60,7,X,X,40,145,43,42,t,t,aceptados/1562.jpg,145,145,145,145,17/11/2021 18:57:57,2021/11/17 19:00:33,2021/11/17 18:58:21,
298,1558,,350,259,0,0,54,60,7,X,X,40,259,43,21,t,t,aceptados/1558.jpg,259,259,259,259,17/11/2021 18:58:30,2021/11/17 19:01:04,2021/11/17 18:58:45,
317,1584,,350,250,0,0,58,63,7,X,X,43,250,24,21,t,t,aceptados/1584.jpg,250,250,250,250,17/11/2021 10:15:03,2021/11/17 10:16:52,2021/11/17 10:23:13,
285,1545,,349,280,0,0,53,60,7,X,X,38,280,22,42,t,t,aceptados/1545.jpg,280,280,280,280,17/11/2021 19:23:15,2021/11/17 19:25:15,2021/11/17 19:24:03,
408,1675,,350,275,0,0,62,39,8,X,X,54,275,18,17,t,t,aceptados/1675.jpg,275,275,275,275,17/11/2021 10:59:38,2021/11/17 11:00:08,2021/11/17 11:02:01,
367,1634,,350,283,0,0,58,63,7,X,X,48,283,22,21,t,t,aceptados/1634.jpg,283,283,283,283,17/11/2021 10:12:07,2021/11/17 10:12:18,2021/11/17 10:17:26,
396,1663,,349,275,0,0,62,39,8,X,X,53,275,22,21,t,t,aceptados/1663.jpg,275,275,275,275,17/11/2021 10:12:39,2021/11/17 10:13:08,2021/11/17 10:19:07,
387,1654,,43,30,0,0,61,60,7,X,X,52,30,22,31,t,t,aceptados/1654.jpg,30,30,30,30,17/11/2021 19:02:35,2021/11/17 19:02:40,2021/11/17 19:02:39,
273,1533,,350,282,0,0,53,60,7,X,X,37,282,22,21,t,t,aceptados/1533.jpg,282,282,282,282,17/11/2021 19:02:50,2021/11/17 19:03:04,2021/11/17 19:02:55,
402,1669,,349,264,0,0,62,39,8,X,X,54,264,25,17,t,t,aceptados/1669.jpg,264,264,264,264,17/11/2021 11:00:00,2021/11/17 11:00:34,2021/11/17 11:02:22,
404,1671,,349,277,0,0,62,39,8,X,X,54,277,18,21,t,t,aceptados/1671.jpg,277,277,277,277,17/11/2021 11:03:14,2021/11/17 11:03:16,2021/11/17 11:04:17,
473,1740,,349,263,0,0,62,39,8,X,X,61,263,25,22,t,t,aceptados/1740.jpg,263,263,263,263,17/11/2021 11:15:43,2021/11/17 11:16:02,2021/11/17 11:16:10,
359,1626,,350,251,0,0,58,63,7,X,X,47,251,22,20,t,t,aceptados/1626.jpg,251,251,251,251,17/11/2021 09:53:49,2021/11/17 09:53:53,2021/11/17 09:53:57,
497,1778,,350,270,0,0,67,39,8,X,X,65,270,24,21,t,t,aceptados/1778.jpg,270,270,270,270,17/11/2021 11:17:13,2021/11/17 11:18:13,2021/11/17 11:18:10,
265,1525,,348,258,0,0,53,60,7,X,X,36,258,43,21,t,t,aceptados/1525.jpg,258,258,258,258,17/11/2021 18:41:15,2021/11/17 18:41:37,2021/11/17 18:41:33,
261,1521,,350,261,0,0,53,60,7,X,X,36,261,22,21,t,t,aceptados/1521.jpg,261,261,261,261,17/11/2021 18:42:22,2021/11/17 18:46:29,2021/11/17 18:44:33,
342,1609,,348,251,0,0,58,63,7,X,X,45,251,24,25,t,t,aceptados/1609.jpg,251,251,251,251,17/11/2021 09:51:30,2021/11/17 09:51:30,2021/11/17 09:52:25,
330,1597,,350,244,0,0,58,63,7,X,X,44,244,31,25,t,t,aceptados/1597.jpg,244,244,244,244,17/11/2021 09:48:34,2021/11/17 09:48:55,2021/11/17 09:49:28,
332,1599,,350,263,0,0,58,63,7,X,X,44,263,24,20,t,t,aceptados/1599.jpg,263,264,263,264,17/11/2021 09:46:36,2021/11/17 09:46:38,2021/11/17 09:46:36,
331,1598,,350,254,0,0,58,63,7,X,X,44,254,18,25,t,t,aceptados/1598.jpg,254,254,254,254,17/11/2021 09:46:53,2021/11/17 09:46:54,2021/11/17 09:47:02,
638,2603,,350,261,0,0,162,21,24,X,X,86,261,22,21,t,t,aceptados/2603.jpg,261,261,261,261,17/11/2021 17:53:07,2021/11/17 17:53:30,2021/11/17 17:53:36,
86,1286,,350,283,0,0,34,32,4,X,X,10,283,32,3,t,t,aceptados/1286.jpg,283,283,283,283,16/11/2021 21:06:32,2021/11/16 21:06:34,2021/11/16 21:06:33,
19,1219,,347,265,0,0,33,32,4,X,X,3,265,32,32,t,t,aceptados/1219.jpg,265,265,265,265,16/11/2021 20:30:30,2021/11/16 20:30:47,2021/11/16 20:36:59,
455,1722,,349,273,0,0,62,39,8,X,X,59,273,18,21,t,t,aceptados/1722.jpg,273,271,273,271,17/11/2021 11:16:38,2021/11/17 11:17:27,2021/11/17 11:17:33,
423,1690,,350,260,0,0,62,39,8,X,X,56,260,25,22,t,t,aceptados/1690.jpg,260,260,260,260,17/11/2021 10:59:03,2021/11/17 10:59:07,2021/11/17 11:01:04,
363,1630,,350,267,0,0,58,63,7,X,X,48,267,21,22,t,t,aceptados/1630.jpg,267,267,267,267,17/11/2021 10:14:27,2021/11/17 10:15:52,2021/11/17 10:22:20,
365,1632,,349,255,0,0,58,63,7,X,X,48,255,22,21,t,t,aceptados/1632.jpg,255,255,255,255,17/11/2021 10:15:11,2021/11/17 10:17:08,2021/11/17 10:23:26,
399,1666,,346,263,0,0,62,39,8,X,X,54,263,22,21,t,t,aceptados/1666.jpg,263,263,263,263,17/11/2021 10:15:20,2021/11/17 10:17:23,2021/11/17 10:23:45,
495,1776,,349,272,0,0,67,39,8,X,X,65,272,24,22,t,t,aceptados/1776.jpg,272,272,272,272,17/11/2021 11:15:21,2021/11/17 11:15:43,2021/11/17 11:15:54,
428,1695,,349,260,0,0,62,39,8,X,X,56,260,25,22,t,t,aceptados/1695.jpg,260,260,260,260,17/11/2021 10:58:28,2021/11/17 10:58:36,2021/11/17 11:00:13,
348,1615,,348,251,0,0,58,63,7,X,X,46,251,24,20,t,t,aceptados/1615.jpg,251,251,251,251,17/11/2021 09:48:14,2021/11/17 09:48:31,2021/11/17 09:48:59,
510,1886,,350,282,0,0,74,48,10,X,X,67,282,24,21,t,t,aceptados/1886.jpg,282,282,282,282,17/11/2021 12:05:15,2021/11/17 12:05:15,2021/11/17 12:05:19,
449,1716,,352,262,0,0,62,39,8,X,X,58,262,25,21,t,t,aceptados/1716.jpg,262,262,262,262,17/11/2021 11:00:31,2021/11/17 11:01:06,2021/11/17 11:02:59,
122,1328,,350,280,0,0,40,12,5,X,X,17,280,31,25,t,t,aceptados/1328.jpg,280,280,280,280,17/11/2021 09:03:53,2021/11/17 09:05:44,2021/11/17 09:06:01,
585,2174,,350,291,0,0,107,43,15,X,X,80,291,22,21,t,t,aceptados/2174.jpg,291,291,291,291,17/11/2021 19:21:11,2021/11/17 19:21:39,2021/11/17 19:21:18,
22,1222,,347,279,0,0,33,32,4,X,X,3,279,2,32,t,t,aceptados/1222.jpg,279,279,279,279,16/11/2021 20:31:37,2021/11/16 20:32:48,2021/11/16 20:39:26,
476,1743,,351,276,0,0,62,39,8,X,X,61,276,25,21,t,t,aceptados/1743.jpg,276,276,276,276,17/11/2021 11:19:52,2021/11/17 11:20:18,2021/11/17 11:20:48,
533,1909,,349,290,0,0,74,48,10,X,X,68,290,25,21,t,t,aceptados/1909.jpg,290,290,290,290,17/11/2021 12:01:58,2021/11/17 12:02:30,2021/11/17 12:02:33,
378,1645,,348,256,0,0,58,63,7,X,X,49,256,22,21,t,t,aceptados/1645.jpg,256,256,256,256,17/11/2021 10:12:21,2021/11/17 10:12:43,2021/11/17 10:18:25,
502,1783,,352,268,0,0,67,39,8,X,X,65,268,18,21,t,t,aceptados/1783.jpg,268,268,268,268,17/11/2021 11:16:14,2021/11/17 11:16:46,2021/11/17 11:16:55,
464,1731,,350,270,0,0,62,39,8,X,X,60,270,18,17,t,t,aceptados/1731.jpg,270,270,270,270,17/11/2021 11:19:44,2021/11/17 11:20:17,2021/11/17 11:20:43,
462,1729,,349,256,0,0,62,39,8,X,X,60,256,25,17,t,t,aceptados/1729.jpg,256,256,256,256,17/11/2021 11:17:01,2021/11/17 11:18:09,2021/11/17 11:18:09,
451,1718,,349,248,0,0,62,39,8,X,X,59,248,18,21,t,t,aceptados/1718.jpg,248,248,248,248,17/11/2021 10:58:34,2021/11/17 10:58:40,2021/11/17 11:00:29,
463,1730,,351,260,0,0,62,39,8,X,X,60,260,25,17,t,t,aceptados/1730.jpg,260,260,260,260,17/11/2021 11:19:17,2021/11/17 11:20:09,2021/11/17 11:20:27,
513,1889,,350,281,0,0,74,48,10,X,X,67,281,24,35,t,t,aceptados/1889.jpg,281,281,281,281,17/11/2021 11:49:07,2021/11/17 11:49:07,2021/11/17 11:49:07,
454,1721,,350,280,0,0,62,39,8,X,X,59,279,20,21,t,t,aceptados/1721.jpg,280,279,280,279,17/11/2021 11:19:26,2021/11/17 11:20:13,2021/11/17 11:20:31,
608,2197,,350,278,0,0,107,43,15,X,X,82,278,22,21,t,t,aceptados/2197.jpg,278,278,278,278,17/11/2021 19:22:48,2021/11/17 19:24:23,2021/11/17 19:23:27,
110,1316,,350,288,0,0,36,34,4,X,X,13,288,24,35,t,t,aceptados/1316.jpg,288,288,288,288,17/11/2021 11:43:37,2021/11/17 11:43:38,2021/11/17 11:43:39,
207,1431,,350,290,0,0,47,28,6,X,X,29,290,24,20,t,t,aceptados/1431.jpg,290,290,290,290,17/11/2021 09:33:44,2021/11/17 09:33:47,2021/11/17 09:33:57,
532,1908,,350,291,0,0,74,48,10,X,X,68,291,25,21,t,t,aceptados/1908.jpg,291,291,291,291,17/11/2021 12:01:28,2021/11/17 12:01:37,2021/11/17 12:01:46,
438,1705,,348,253,0,0,62,39,8,X,X,57,253,24,17,t,t,aceptados/1705.jpg,253,253,253,253,17/11/2021 11:00:38,2021/11/17 11:01:08,2021/11/17 11:02:59,
643,2608,,349,250,0,0,162,21,24,X,X,86,250,22,21,t,t,aceptados/2608.jpg,250,250,250,250,17/11/2021 17:53:01,2021/11/17 17:53:17,2021/11/17 17:53:25,
642,2607,,350,271,0,0,162,21,24,X,X,86,271,22,21,t,t,aceptados/2607.jpg,271,271,271,271,17/11/2021 17:54:56,2021/11/17 17:55:14,2021/11/17 17:55:32,
602,2191,,350,272,0,0,107,43,15,X,X,81,272,22,21,t,t,aceptados/2191.jpg,272,272,272,272,17/11/2021 19:20:50,2021/11/17 19:20:51,2021/11/17 19:20:51,
140,1346,,350,275,0,0,40,12,5,X,X,18,275,21,25,t,t,aceptados/1346.jpg,275,275,275,275,17/11/2021 09:00:46,2021/11/17 09:00:47,2021/11/17 09:01:06,
435,1702,,350,240,0,0,62,39,8,X,X,57,240,24,21,t,t,aceptados/1702.jpg,240,240,240,240,17/11/2021 11:00:03,2021/11/17 11:00:39,2021/11/17 11:02:30,
354,1621,,350,257,0,0,58,63,7,X,X,46,257,22,25,t,t,aceptados/1621.jpg,257,257,257,257,17/11/2021 09:51:55,2021/11/17 09:51:55,2021/11/17 09:52:49,
421,1688,,349,252,0,0,62,39,8,X,X,56,252,24,17,t,t,aceptados/1688.jpg,252,252,252,252,17/11/2021 10:59:13,2021/11/17 10:59:18,2021/11/17 11:01:26,
441,1708,,347,281,0,0,62,39,8,X,X,58,281,25,22,t,t,aceptados/1708.jpg,281,281,281,281,17/11/2021 11:00:13,2021/11/17 11:00:45,2021/11/17 11:02:38,
53,1253,,350,267,0,0,33,32,4,X,X,6,267,2,32,t,t,aceptados/1253.jpg,267,267,267,267,16/11/2021 20:33:38,2021/11/16 20:34:43,2021/11/16 20:40:54,
536,1912,,350,273,0,0,74,48,10,X,X,68,273,20,21,t,t,aceptados/1912.jpg,273,273,273,273,17/11/2021 12:02:37,2021/11/17 12:03:08,2021/11/17 12:03:34,
99,1299,,347,269,0,0,34,32,4,X,X,12,269,2,32,t,t,aceptados/1299.jpg,269,269,269,269,16/11/2021 20:52:08,2021/11/16 20:58:47,2021/11/16 20:55:22,
112,1318,,232,187,0,0,36,34,4,X,X,13,186,18,22,t,t,aceptados/1318.jpg,187,186,187,186,17/11/2021 11:43:47,2021/11/17 11:43:51,2021/11/17 11:44:10,
144,1350,,350,281,0,0,40,12,5,X,X,19,281,22,25,t,t,aceptados/1350.jpg,281,281,281,281,17/11/2021 09:04:30,2021/11/17 09:06:24,2021/11/17 09:07:34,
60,1260,,348,283,0,0,34,32,4,X,X,8,283,40,32,t,t,aceptados/1260.jpg,283,283,283,283,16/11/2021 20:42:24,2021/11/16 20:54:35,2021/11/16 20:48:22,
610,2199,,350,276,0,0,107,43,15,X,X,82,276,43,21,t,t,aceptados/2199.jpg,276,276,276,276,17/11/2021 19:21:21,2021/11/17 19:22:12,2021/11/17 19:21:40,
655,2620,,258,161,0,0,163,21,24,X,X,88,161,31,42,t,t,aceptados/2620.jpg,161,161,161,161,17/11/2021 17:53:20,2021/11/17 17:53:53,2021/11/17 17:54:01,
545,1921,,350,269,0,0,75,48,10,X,X,70,269,24,35,t,t,aceptados/1921.jpg,269,269,269,269,17/11/2021 12:05:51,2021/11/17 12:06:05,2021/11/17 12:06:01,
166,1372,,188,145,0,0,40,12,5,X,X,21,145,22,25,t,t,aceptados/1372.jpg,145,145,145,145,17/11/2021 09:05:48,2021/11/17 09:07:16,2021/11/17 09:08:23,
561,2075,,348,286,0,0,92,56,13,X,X,76,286,25,21,t,t,aceptados/2075.jpg,286,286,286,286,17/11/2021 12:30:46,2021/11/17 12:30:48,2021/11/17 12:31:04,
392,1659,,348,262,0,0,62,39,8,X,X,53,262,22,32,t,t,aceptados/1659.jpg,262,262,262,262,17/11/2021 10:14:11,2021/11/17 10:15:28,2021/11/17 10:22:01,
141,1347,,354,262,0,0,40,12,5,X,X,18,262,24,25,t,t,aceptados/1347.jpg,262,262,262,262,17/11/2021 08:57:37,2021/11/17 08:58:14,2021/11/17 08:58:25,
433,1700,,350,256,0,0,62,39,8,X,X,57,256,25,22,t,t,aceptados/1700.jpg,256,256,256,256,17/11/2021 10:58:49,2021/11/17 10:58:54,2021/11/17 11:00:50,
591,2180,,351,266,0,0,107,43,15,X,X,80,266,22,21,t,t,aceptados/2180.jpg,266,266,266,266,17/11/2021 18:57:49,2021/11/17 19:00:22,2021/11/17 18:58:20,
494,1775,,349,258,0,0,67,39,8,X,X,65,258,25,17,t,t,aceptados/1775.jpg,258,258,258,258,17/11/2021 11:15:51,2021/11/17 11:16:11,2021/11/17 11:16:31,
597,2186,,354,269,0,0,107,43,15,X,X,80,269,43,21,t,t,aceptados/2186.jpg,269,269,269,269,17/11/2021 19:05:04,2021/11/17 19:05:52,2021/11/17 19:05:22,
401,1668,,349,273,0,0,62,39,8,X,X,54,273,25,17,t,t,aceptados/1668.jpg,273,273,273,273,17/11/2021 11:02:07,2021/11/17 11:02:09,2021/11/17 11:04:03,
17,1217,,346,266,0,0,33,32,4,X,X,3,266,2,32,t,t,aceptados/1217.jpg,266,266,266,266,16/11/2021 20:25:26,2021/11/16 20:27:57,2021/11/16 20:26:28,
198,1422,,350,292,0,0,47,28,6,X,X,28,292,22,20,t,t,aceptados/1422.jpg,292,292,292,292,17/11/2021 09:28:00,2021/11/17 09:28:03,2021/11/17 09:28:01,
203,1427,,350,279,0,0,47,28,6,X,X,28,279,21,25,t,t,aceptados/1427.jpg,279,279,279,279,17/11/2021 09:11:46,2021/11/17 09:11:49,2021/11/17 09:12:07,
103,1303,,349,278,0,0,34,32,4,X,X,12,278,2,32,t,t,aceptados/1303.jpg,278,278,278,278,16/11/2021 20:52:38,2021/11/16 20:59:14,2021/11/16 20:56:02,
498,1779,,349,267,0,0,67,39,8,X,X,65,267,18,21,t,t,aceptados/1779.jpg,267,267,267,267,17/11/2021 11:15:58,2021/11/17 11:16:29,2021/11/17 11:16:39,
216,1440,,350,299,0,0,47,28,6,X,X,30,299,21,20,t,t,aceptados/1440.jpg,299,299,299,299,17/11/2021 09:12:02,2021/11/17 09:12:08,2021/11/17 09:12:43,
196,1420,,350,279,0,0,47,28,6,X,X,28,279,18,25,t,t,aceptados/1420.jpg,279,279,279,279,17/11/2021 09:28:10,2021/11/17 09:28:11,2021/11/17 09:28:13,
9,1095,,350,238,0,0,26,69,2,X,X,2,238,18,17,t,t,aceptados/1095.jpg,238,238,238,238,17/11/2021 11:17:37,2021/11/17 11:18:30,2021/11/17 11:18:39,
190,1414,,275,195,0,0,44,12,5,X,X,25,195,22,20,t,t,aceptados/1414.jpg,195,195,195,195,17/11/2021 09:28:42,2021/11/17 09:28:43,2021/11/17 09:29:05,
96,1296,,350,284,0,0,34,32,4,X,X,11,284,41,32,t,t,aceptados/1296.jpg,284,284,284,284,16/11/2021 20:51:23,2021/11/16 20:57:08,2021/11/16 20:51:59,
481,1748,,347,258,0,0,62,39,8,X,X,62,258,24,22,t,t,aceptados/1748.jpg,258,258,258,258,17/11/2021 11:18:59,2021/11/17 11:19:49,2021/11/17 11:20:04,
102,1302,,350,278,0,0,34,32,4,X,X,12,278,41,32,t,t,aceptados/1302.jpg,278,278,278,278,16/11/2021 20:51:34,2021/11/16 20:57:37,2021/11/16 20:52:49,
147,1353,,350,267,0,0,40,12,5,X,X,19,267,22,25,t,t,aceptados/1353.jpg,267,267,267,267,17/11/2021 08:58:17,2021/11/17 08:59:06,2021/11/17 08:59:56,
188,1412,,350,254,0,0,44,12,5,X,X,25,254,21,35,t,t,aceptados/1412.jpg,254,254,254,254,17/11/2021 09:26:38,2021/11/17 09:26:38,2021/11/17 09:26:38,
234,1475,,350,287,0,0,50,65,6,X,X,33,287,21,25,t,t,aceptados/1475.jpg,287,287,287,287,17/11/2021 09:29:22,2021/11/17 09:29:22,2021/11/17 09:29:41,
139,1345,,350,265,0,0,40,12,5,X,X,18,265,24,20,t,t,aceptados/1345.jpg,265,265,265,265,17/11/2021 08:57:50,2021/11/17 08:58:42,2021/11/17 08:59:18,
143,1349,,350,271,0,0,40,12,5,X,X,19,271,22,25,t,t,aceptados/1349.jpg,271,271,271,271,17/11/2021 09:01:00,2021/11/17 09:01:01,2021/11/17 09:01:16,
179,1385,,350,267,0,0,41,12,5,X,X,23,267,24,20,t,t,aceptados/1385.jpg,267,267,267,267,17/11/2021 09:01:55,2021/11/17 09:02:17,2021/11/17 09:02:46,
26,1226,,349,269,0,0,33,32,4,X,X,4,269,32,32,t,t,aceptados/1226.jpg,269,269,269,269,16/11/2021 20:30:45,2021/11/16 20:31:36,2021/11/16 20:37:44,
23,1223,,348,281,0,0,33,32,4,X,X,3,281,32,32,t,t,aceptados/1223.jpg,281,281,281,281,16/11/2021 20:32:07,2021/11/16 20:33:16,2021/11/16 20:39:57,
78,1278,,347,272,0,0,34,32,4,X,X,9,272,2,3,t,t,aceptados/1278.jpg,272,272,272,272,16/11/2021 20:35:23,2021/11/16 20:44:01,2021/11/16 20:42:46,
76,1276,,349,276,0,0,34,32,4,X,X,9,276,2,3,t,t,aceptados/1276.jpg,276,276,276,276,16/11/2021 20:35:36,2021/11/16 20:46:39,2021/11/16 20:44:04,
541,1917,,240,206,0,0,74,48,10,X,X,69,206,25,22,t,t,aceptados/1917.jpg,206,206,206,206,17/11/2021 12:02:05,2021/11/17 12:02:37,2021/11/17 12:02:47,
16,1216,,347,277,0,0,33,32,4,X,X,3,277,2,32,t,t,aceptados/1216.jpg,277,277,277,277,16/11/2021 20:25:17,2021/11/16 20:26:24,2021/11/16 20:25:37,
